"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",4.13767441782671,0.849957596669582,-0.92684987787215,4.00075524071798,-0.33086553212446,0.0870039859763675,1.79485765612056,-0.254862150019984,3.55533930287161,0.1767573219007,2.0974613014025,3.85018823830829,-2.86154917092895,-1.14724251753868,-2.74583819497942,0.482349001243156,-1.16914586555468,0.180936179012305,-5.89826051804141,2.37781667080972,-2.753625462546,-5.03376994531273,0.013946284168082,0.421340998108012,3.06163655811327,-1.26557349562078,-1.2863024947078,-5.88060972988043,-1.12439751230042,-0.634852277426943,1.69909371996985,0.415985298526159,1.71337673522289,0.903881997390435,3.15444003666631,-4.34314313284755,-1.33062196205658,0.647870657837291,-4.44760777056551,0.0609679971084055,0.274724211748284,-1.88211359713062,0.575877109897216,-1.10110208705217,-2.71618868852227,2.52549692511149,-1.94730711387883,1.67170105077833,0.50986145535056,-0.551247726412867,0.5285667133719,-3.59480345510409,4.40599957780509,0.66492337004908,-0.510791673532162,-1.43408525348249,1.14201842197628,-1.03571510197239,-5.45776080678822,2.56834980329527,-0.767073445165001,-1.31463742943418,1.25891782782931,1.71323782953788,-0.123677813922432,4.39574311497146,-0.953099623882659,2.4366787552156,1.66767398324297,2.63403506056265,-1.91460005636907,1.2667206537672,-1.68940915141623,1.25732147269905,0.6000732497687,0.761726744945264,-0.994574227584167,1.83122564421282,-0.541369820314454,-1.65075418301615,2.70281584336602,-0.430225912826702,0.808507308609583,0.362517186314865,-2.23030589936188,-1.06183751690044,0.852683581720713,0.67524251419359,0.232584759159223,-1.14029981804295,2.597862769875,-1.20602099662375,1.50777549208573,0.228885781309276,-3.17288422678155,0.449571965117004,-1.05321813209616,-1.27912699781393,3.07963815449668,1.31675283739805
"2",4.64926354070486,1.29952057364255,-1.29044586699324,4.76944603416511,-0.560877190551197,0.163635211148249,1.66193365818596,-0.268706161688413,3.66479898145471,0.258807256519807,2.12223421432251,3.92783550155765,-3.01955904204063,-1.31270989181156,-3.37065489829667,0.365276417641052,-1.33796168114348,1.28847995321285,-6.404363664587,2.46705147489922,-3.31194525546464,-5.58288222895106,0.0981964876454927,0.0603534868104907,3.09564898743694,-1.40088103305185,-1.49522965330491,-6.64978832085681,-1.57595747259155,-0.52883771037989,1.95920817814182,0.255020474424181,1.74813781691492,1.38447051970325,3.76088251086819,-4.74402490952371,-1.34246852868507,1.15967142272768,-4.59938158429894,0.074870677066894,0.275270726041534,-2.19983761325502,0.434047844432123,-1.07805730123222,-2.8457825472867,3.00231195828066,-2.10355309646832,1.53444389813439,0.821292487192642,-0.935951230447341,0.547143167911974,-4.17612075492464,4.90416979465343,0.591006245499496,-0.661817328232377,-1.89100723606632,1.17367255678988,-1.31873749636204,-5.63485213556042,3.1143677809293,-0.802031297658757,-1.70546117523766,1.35845655278361,1.6039457226553,0.145327947464817,4.99923393274253,-1.31252009630984,2.65193744388442,1.73611955673984,3.02436272694389,-1.97109921067416,1.63364313037655,-2.34756157342165,1.96287090640803,0.978176449225688,0.736596032897928,-1.53517810789881,2.12127355908441,-0.314777677953926,-1.61854162279385,2.79768874291415,-0.627414987804952,0.989681115939443,0.514248186663998,-2.306451977742,-1.55766496849226,1.16565767731698,0.930026875717325,-0.064741420332711,-1.73870782379529,2.7139793440479,-1.30830485456648,1.64281312383848,-0.250172243997925,-3.51899449165428,0.915423760179698,-0.858159929391208,-1.01152126770148,3.83512539464162,1.40263853995683
"3",3.90715288766407,0.647384983762473,-0.763013900864566,3.65438396345066,-0.22722251649997,0.0524740350941478,1.8547530722444,-0.248624052666698,3.50601688480273,0.139785706140514,2.08629865243768,3.8152004617182,-2.79035008627182,-1.07268308966268,-2.46429643406482,0.535101786447464,-1.09307763348155,-0.318121901258162,-5.67021096314575,2.33760756029003,-2.50204714074819,-4.78634051768285,-0.0240167704661986,0.584001597703539,3.04631059260382,-1.20460405906265,-1.19216013292071,-5.53401865155046,-0.920925060773559,-0.682622331797387,1.58188641388427,0.48851588194747,1.69771342772981,0.687329305810747,2.88117768440567,-4.16250621849369,-1.3252839113744,0.417253762002612,-4.37921864691953,0.0547034638842391,0.274477952972438,-1.73894748375753,0.639785230368816,-1.11148604373132,-2.65779382966759,2.31064456384093,-1.87690283556723,1.73354898193692,0.369530954192763,-0.377900724994933,0.520196182150511,-3.33286248045876,4.18152459283422,0.698230349995273,-0.442739669573507,-1.22819668025092,1.12775510153633,-0.908185503497061,-5.37796363702544,2.32231466675369,-0.751321472951979,-1.13853265339895,1.21406578121461,1.76248473997164,-0.244891532049755,4.12381077604871,-0.791145130382941,2.33968341252033,1.63683247854757,2.4581538174025,-1.8891415958177,1.10138576493455,-1.3928463501053,0.939401626888095,0.42970033877353,0.773050617827152,-0.750978677700523,1.70053035346753,-0.643472005532771,-1.66526912936826,2.66006621285831,-0.341372719389731,0.726870578226989,0.294147354335616,-2.19599455512275,-0.838418179533452,0.711657777629671,0.560436944150318,0.366559628422068,-0.870657788963957,2.54554076153168,-1.15993199592091,1.44692767474737,0.44474883251964,-3.01692729905292,0.239659627609303,-1.14111115668853,-1.39970986329542,2.73921638470458,1.27805282856761
"4",3.82207864637978,0.572625323196759,-0.702550041245222,3.52655523701719,-0.188972939931361,0.0397307161910677,1.87685754586796,-0.246321875516417,3.48781438852155,0.126141287948283,2.08217906373491,3.80228818170024,-2.76407398050822,-1.0451668452899,-2.36039311673584,0.554570263746408,-1.06500456314885,-0.502299871558149,-5.58604900723526,2.32276834085676,-2.40920186579525,-4.6950263969924,-0.0380270803386287,0.644031682909347,3.04065452704349,-1.18210321693717,-1.15741678380231,-5.40610880727682,-0.845833313709028,-0.700251926433547,1.53863091999973,0.515283378892858,1.69193286571447,0.607410280801613,2.7803298925585,-4.09584195322638,-1.32331389750454,0.332144325905122,-4.35397956056533,0.0523915305447799,0.274387070882163,-1.68611186157403,0.663370597241881,-1.11531825513206,-2.63624313846552,2.23135304772816,-1.85092005401837,1.75637403352584,0.317741818025655,-0.313926810653257,0.517107027778233,-3.23619285630914,4.09868183615016,0.710522330038934,-0.417624997635606,-1.15221326063532,1.1224912063862,-0.861120555490148,-5.34851439786148,2.23151511082595,-0.745508189117673,-1.07354097909779,1.19751308076575,1.78065937007145,-0.289625597000884,4.023453827185,-0.731375634460593,2.30388716744905,1.6254503850391,2.39324463817126,-1.879746121069,1.0403687301468,-1.28339950018691,0.822072934628843,0.366824015993253,0.777229706405762,-0.661079454092392,1.65229710301262,-0.681152936831411,-1.67062588735662,2.64428941154148,-0.30858134405918,0.696742447057076,0.268915387593659,-2.18333191325789,-0.755965010836698,0.659612039098927,0.518067813771257,0.416003211178336,-0.771146081636376,2.52623126293891,-1.14292279611393,1.4244717163377,0.524413344941001,-2.95937121181811,0.16219123306464,-1.17354818057997,-1.44421111133714,2.61358333098816,1.26377054488407
"5",4.24471947195553,0.944024282320847,-1.00292880644186,4.16159632179873,-0.378993237201595,0.103038325409412,1.76704460084316,-0.257758874973927,3.57824267726888,0.193925473645514,2.10264479277451,3.86643517383874,-2.8946112014719,-1.18186495817218,-2.87657502036559,0.457852700426235,-1.2044689350051,0.41267895452783,-6.00415768491617,2.39648818669379,-2.87044845541562,-5.1486663563118,0.0315748207969805,0.345807868182818,3.06875332853544,-1.29388528338292,-1.330018473021,-6.04155287785547,-1.21888204731131,-0.612669759151045,1.75352014345997,0.382304972775887,1.72065015388036,1.00444047700635,3.28133223310657,-4.42702375025031,-1.3331007410401,0.754959996001176,-4.47936496668225,0.0638769978321103,0.274838564555032,-1.94859426097414,0.546200713899293,-1.09628018948796,-2.74330494452896,2.62526583878167,-1.98000006788381,1.64298132497244,0.57502537336621,-0.631743197429215,0.53245365602341,-3.71643845288361,4.51023685620516,0.649456929805116,-0.542392324639195,-1.52969173956876,1.14864174218188,-1.09493478857688,-5.49481544697978,2.68259876082259,-0.7743880362012,-1.39641350158559,1.27974533905688,1.69036951789106,-0.0673909716090919,4.52201770597744,-1.02830486614724,2.48171954468864,1.68199555458254,2.71570733291412,-1.92642195554628,1.34349561752866,-1.827121152098,1.40495083764144,0.67918767117088,0.756468387581705,-1.10769033784266,1.89191535272872,-0.493957615755278,-1.6440140177186,2.72266707595351,-0.471485811172286,0.846416167780087,0.394265424146852,-2.24623872654171,-1.16558459442938,0.918170370836831,0.728553666739304,0.170372144476229,-1.26551088001101,2.62215903500601,-1.22742290026155,1.53603080470669,0.128647543323773,-3.24530443741739,0.547046927715791,-1.0124040980734,-1.22313309844423,3.23771652031489,1.33472358632167
"6",3.81955401979844,0.570406787674997,-0.700755741761606,3.52276184672958,-0.18783786195391,0.0393525509420859,1.87751350871681,-0.246253557097812,3.4872742190735,0.125736382064493,2.08205681259301,3.80190500243391,-2.76329422209882,-1.0443502850607,-2.35730972659497,0.555148001902461,-1.06417147879203,-0.50776545776259,-5.58355145324216,2.3223279785654,-2.40644662936223,-4.6923165984345,-0.0384428442664969,0.645813109890097,3.04048668007544,-1.1814354916272,-1.15638575512212,-5.4023130097711,-0.843604923331206,-0.700775094698873,1.53734728857379,0.51607771961555,1.69176132424318,0.605038638200433,2.77733717687719,-4.09386365317246,-1.32325543622053,0.329618654897648,-4.35323057629774,0.0523229226057025,0.274384373904354,-1.68454393438252,0.664070506441652,-1.11543197818879,-2.63560360942554,2.22900002681101,-1.85014900017216,1.75705137993636,0.316204945902925,-0.312028348295894,0.517015355362183,-3.23332413013478,4.09622343014573,0.710887101550111,-0.416879705436711,-1.14995840936651,1.1223349972985,-0.859723876342689,-5.34764047491052,2.22882058227056,-0.74533567660776,-1.07161231413376,1.197021869949,1.7811987125747,-0.290953105865637,4.02047567754889,-0.7296019406153,2.30282489348157,1.62511261492927,2.39131842129543,-1.87946730500274,1.03855801487488,-1.280151602558,0.818591138837779,0.36495812529083,0.777353723240377,-0.658411643411548,1.65086575382437,-0.682271139936489,-1.67078485220195,2.64382122597354,-0.30760824131329,0.695848377599042,0.268166614604625,-2.18295614214598,-0.753518166077754,0.658067552154857,0.516810485687357,0.417470477667214,-0.768193015024424,2.52565824256654,-1.14241803841863,1.42380532297757,0.52677743473613,-2.95766320213672,0.159892314318746,-1.17451076774501,-1.44553171122746,2.60985509853942,1.2633467099784
"7",2.72351521299812,-0.392745958988097,0.078219604374872,1.8759032596895,0.304943732451192,-0.124823724207221,2.16229255028776,-0.216593868586395,3.25276560631798,-0.0500490449829648,2.0289828266469,3.63555194691087,-2.42477070224446,-0.689849660727389,-1.01868987846374,0.805966655196702,-0.702497086564897,-2.88058947310627,-4.49926591226548,2.13114954293119,-1.21029109696773,-3.5158874187592,-0.218942171485498,1.41920000077321,2.96761776870655,-0.8915499071904,-0.708776016414878,-3.75440935551203,0.123826200481347,-0.927902831340332,0.980072851692879,0.860931990075821,1.61728848501142,-0.424583859624106,1.47808264605798,-3.23500648728081,-1.29787511406059,-0.766873577998321,-4.02806731095689,0.0225375419719204,0.27321351071144,-1.00384562405561,0.967928371939607,-1.16480358994429,-2.35795912486396,1.20746192787911,-1.51540447049708,2.05111385914294,-0.351011148568433,0.512168161515894,0.477216786240665,-1.9878982772879,3.02893355700282,0.869248633041728,-0.0933193110276112,-0.171039581353645,1.0545185434298,-0.253371017041405,-4.96823645711167,1.05902070589581,-0.670441271660289,-0.234303675494661,0.983768107406969,2.01534831635507,-0.867276449244297,2.72754483472036,0.0404276947343282,1.84165035764578,1.47847344425217,1.55507259316912,-1.75842238262169,0.252455935165678,0.129887358491951,-0.692992131561846,-0.445097759495686,0.831194265219541,0.499788962180307,1.02946127840807,-1.16772669447593,-1.73979768787641,2.44056362144626,0.114853591411592,0.307697975784135,-0.0569049264822468,-2.01981925522248,0.308752519749519,-0.0124544330798571,-0.0290446451348184,1.05446805331437,0.513848309299767,2.27688776306493,-0.923283047854759,1.13449798988427,1.55312096505173,-2.21614962264881,-0.838157923211249,-1.59240737693517,-2.0188555994979,0.991284069149992,1.07934345669548
"8",4.58431836592523,1.24244948903915,-1.24428811264188,4.67186233721109,-0.531677689057037,0.153907036545228,1.67880808317315,-0.266948693209805,3.65090330299128,0.248391188026177,2.11908934456778,3.91797834303458,-2.99950001764519,-1.29170415290527,-3.29133571775218,0.380138538557865,-1.31653086457862,1.14787957534149,-6.34011492308913,2.45572330217457,-3.24106771934732,-5.51317356698049,0.0875010995979971,0.106180100329138,3.09133118029773,-1.38370402268458,-1.46870678519747,-6.55214269902132,-1.51863287511066,-0.542296039101429,1.92618718884938,0.275454623953911,1.74372496991513,1.32346080666812,3.683895900482,-4.69313380201593,-1.34096463169856,1.09469938043492,-4.58011421441345,0.0731057607709228,0.275201347189038,-2.15950321043817,0.45205277460475,-1.080982788847,-2.82933087653875,2.94178128184151,-2.08371799405097,1.55186840809673,0.781756965637776,-0.887113920992259,0.544784925656737,-4.10232373315282,4.84092812207603,0.600389870675248,-0.642644935579593,-1.83300194101115,1.16965413023226,-1.28280839222712,-5.61237075981427,3.04505193466822,-0.797593471015073,-1.65584691382327,1.34582031874265,1.61782012823998,0.111178225727705,4.92262202899926,-1.26689241511554,2.62461080120722,1.72743053358658,2.97481144178005,-1.96392676058257,1.58706308535936,-2.26401049274522,1.87330287370611,0.930177034704672,0.739786324507469,-1.46654957002831,2.08445257974102,-0.343543078997841,-1.62263094029529,2.78564482570117,-0.602382244991641,0.966681478034063,0.494986251848567,-2.29678539151484,-1.49472070509001,1.12592626702889,0.897682531105025,-0.026996480438314,-1.66274117246293,2.69923858653913,-1.29532013160393,1.62567037743553,-0.189356824373434,-3.4750565136169,0.856284844008963,-0.882922162402738,-1.04549325838105,3.7392178613091,1.39173552870364
"9",4.64926354070486,1.29952057364255,-1.29044586699324,4.76944603416511,-0.560877190551197,0.163635211148249,1.66193365818596,-0.268706161688413,3.66479898145471,0.258807256519807,2.12223421432251,3.92783550155765,-3.01955904204063,-1.31270989181156,-3.37065489829667,0.365276417641052,-1.33796168114348,1.28847995321285,-6.404363664587,2.46705147489922,-3.31194525546464,-5.58288222895106,0.0981964876454927,0.0603534868104907,3.09564898743694,-1.40088103305185,-1.49522965330491,-6.64978832085681,-1.57595747259155,-0.52883771037989,1.95920817814182,0.255020474424181,1.74813781691492,1.38447051970325,3.76088251086819,-4.74402490952371,-1.34246852868507,1.15967142272768,-4.59938158429894,0.074870677066894,0.275270726041534,-2.19983761325502,0.434047844432123,-1.07805730123222,-2.8457825472867,3.00231195828066,-2.10355309646832,1.53444389813439,0.821292487192642,-0.935951230447341,0.547143167911974,-4.17612075492464,4.90416979465343,0.591006245499496,-0.661817328232377,-1.89100723606632,1.17367255678988,-1.31873749636204,-5.63485213556042,3.1143677809293,-0.802031297658757,-1.70546117523766,1.35845655278361,1.6039457226553,0.145327947464817,4.99923393274253,-1.31252009630984,2.65193744388442,1.73611955673984,3.02436272694389,-1.97109921067416,1.63364313037655,-2.34756157342165,1.96287090640803,0.978176449225688,0.736596032897928,-1.53517810789881,2.12127355908441,-0.314777677953926,-1.61854162279385,2.79768874291415,-0.627414987804952,0.989681115939443,0.514248186663998,-2.306451977742,-1.55766496849226,1.16565767731698,0.930026875717325,-0.064741420332711,-1.73870782379529,2.7139793440479,-1.30830485456648,1.64281312383848,-0.250172243997925,-3.51899449165428,0.915423760179698,-0.858159929391208,-1.01152126770148,3.83512539464162,1.40263853995683
"10",4.88346949595935,1.50533090416064,-1.4569004340484,5.12135336276854,-0.666176732258489,0.198717054156818,1.60108093376255,-0.275043962537496,3.71490971961931,0.296369789530529,2.13357527588032,3.96338248770134,-3.09189610150576,-1.38846100285359,-3.65669654053509,0.311680484790907,-1.41524571159668,1.79551447764427,-6.63605813499944,2.50790324754082,-3.56754455300707,-5.83426632055951,0.136766305695577,-0.104906916778104,3.11121990781824,-1.46282494397571,-1.59087669224616,-7.00191896360278,-1.782682023848,-0.480304147339184,2.07828880833376,0.181330634853151,1.76405147101601,1.60448437245951,4.03851241468297,-4.9275489432685,-1.34789189741915,1.39397426788353,-4.66886377115248,0.0812353363113221,0.275520920770833,-2.34529195029226,0.3691182806165,-1.06750737779711,-2.90511073103753,3.22059830435234,-2.17508264619991,1.47160745163289,0.963865890431006,-1.11206883659434,0.555647485314821,-4.44224833157147,5.13223256279812,0.55716692016864,-0.730957007215395,-2.10018652589518,1.18816384784796,-1.44830540011951,-5.71592470330588,3.36433529649816,-0.818035033607803,-1.88438063350738,1.40402546955726,1.55391169896417,0.268479024173047,5.27551256561928,-1.47706310811051,2.75048306292119,1.76745400113457,3.20305507961311,-1.99696457374257,1.80162056636106,-2.64886433731085,2.28587206439089,1.15127243006947,0.725091170581545,-1.78266704490174,2.25405775236418,-0.211043593741682,-1.60379468408723,2.84112164066895,-0.717688321630367,1.07262264599791,0.58371077351214,-2.341311720118,-1.78465521661981,1.30893749651379,1.04666738292527,-0.200857609626014,-2.01265954081127,2.76713761493147,-1.35513049566264,1.70463347170285,-0.469485433864411,-3.67744407860379,1.12869112609996,-0.768862110786847,-0.889011126555483,4.18098812480539,1.44195709094032
