iter	Logloss
125	0.6324842529
126	0.6323804932
127	0.6322391968
128	0.6320894775
129	0.63197229
130	0.6318498535
131	0.6317443848
132	0.6315927734
133	0.6314989014
134	0.6313803711
135	0.6312754517
136	0.6311305542
137	0.6310339355
138	0.6309234009
139	0.6308168335
140	0.6307105713
141	0.6305776367
142	0.6305091553
143	0.6304109497
144	0.6303104248
145	0.6302453613
146	0.6301657104
147	0.6300723877
148	0.629984436
149	0.6298644409
150	0.6297718506
151	0.6297017822
152	0.6296300049
153	0.6295299072
154	0.6294628906
155	0.6293934326
156	0.6292883911
157	0.6292038574
158	0.6291658936
159	0.6290855103
160	0.6289876709
161	0.6289104004
162	0.6288239746
163	0.6287780762
164	0.6286884766
165	0.6286218262
166	0.6285269165
167	0.6284434814
168	0.6284151001
169	0.6283448486
170	0.6282579346
171	0.628206665
172	0.6281524048
173	0.6280721436
174	0.628006958
175	0.6279536133
176	0.6279051514
177	0.6278378906
178	0.627762207
179	0.6277047119
180	0.6276483154
181	0.6275861816
182	0.6275192871
183	0.6274660645
184	0.6274081421
185	0.6273640137
186	0.6273179932
187	0.6272744751
188	0.6272196655
189	0.627171875
190	0.627119873
191	0.6270916748
192	0.6270406494
193	0.6269957886
194	0.6269526367
195	0.6268895264
196	0.6268327637
197	0.6267883911
198	0.6267540894
199	0.6267132568
200	0.6266884766
201	0.6266450806
202	0.6266071777
203	0.6265491333
204	0.6264993286
205	0.6264620361
206	0.62640625
207	0.6263648682
208	0.6263110352
209	0.6262791748
210	0.6262567139
211	0.6262208862
212	0.6261851807
213	0.6261402588
214	0.6260908203
215	0.6260517578
216	0.6260062256
217	0.6259761963
218	0.6259468994
219	0.6259302979
220	0.6259083252
221	0.6258797607
222	0.6258526611
223	0.6258303223
224	0.6257966919
225	0.6257631836
226	0.6257230225
227	0.6256976318
228	0.6256680298
229	0.6256351318
230	0.6256102295
231	0.6255726318
232	0.6255368042
233	0.6255085449
234	0.6254862671
235	0.6254546509
236	0.625425354
237	0.6253959961
238	0.6253672485
239	0.6253363647
240	0.6252990723
241	0.6252767944
242	0.6252460937
243	0.625225647
244	0.6251968384
245	0.6251845703
246	0.6251530762
247	0.6251235352
248	0.6251044922
249	0.6250848389
250	0.6250539551
251	0.6250380859
252	0.625013916
253	0.6250037842
254	0.6249772949
255	0.6249654541
256	0.6249455566
257	0.6249206543
258	0.6248977661
259	0.6248726196
260	0.6248577881
261	0.6248423462
262	0.6248210449
263	0.6247980957
264	0.6247905273
265	0.6247636719
266	0.6247496948
267	0.6247348633
268	0.6247199707
269	0.6247091064
270	0.6246899414
271	0.624668457
272	0.6246462402
273	0.6246271973
274	0.624616394
275	0.6246057129
276	0.624588562
277	0.6245743408
278	0.6245592041
279	0.6245484619
280	0.6245333252
281	0.6245201416
282	0.6245115967
283	0.624491272
284	0.6244871216
285	0.6244748535
286	0.6244613037
287	0.624449585
288	0.6244350586
289	0.6244164429
290	0.6243979492
291	0.6243894043
292	0.624375
293	0.6243590698
294	0.6243466797
295	0.6243337402
296	0.6243254395
297	0.6243150635
298	0.6242991943
299	0.624288147
300	0.6242774658
301	0.6242619629
302	0.6242554932
303	0.6242421265
304	0.6242375488
305	0.6242229004
306	0.6242073975
307	0.6242022095
308	0.6241885376
309	0.624177002
310	0.6241682129
311	0.6241548462
312	0.6241461182
313	0.6241433105
314	0.6241293945
315	0.6241195068
316	0.6241082764
317	0.6241032104
318	0.6240892334
319	0.6240776367
320	0.624065918
321	0.6240571289
322	0.6240501709
323	0.6240450439
324	0.6240386353
325	0.62402771
326	0.6240160522
327	0.6240096436
328	0.6240067749
329	0.6239993896
330	0.6239938965
331	0.6239876099
332	0.6239790649
333	0.6239736328
334	0.6239661865
335	0.623958252
336	0.6239560547
337	0.6239457397
338	0.6239356689
339	0.6239294434
340	0.623927063
341	0.6239192505
342	0.623909668
343	0.6239000244
344	0.6238918457
345	0.6238830566
346	0.623876709
347	0.623873291
348	0.6238638916
349	0.6238583374
350	0.6238544312
351	0.6238535156
352	0.6238443604
353	0.6238428345
354	0.6238352051
355	0.623831543
356	0.6238238525
357	0.6238179321
358	0.6238148193
359	0.623807373
360	0.6238031616
361	0.6237991333
362	0.623793396
363	0.6237893066
364	0.6237874146
365	0.6237809448
366	0.6237755737
367	0.6237694092
368	0.6237598877
369	0.6237557373
370	0.6237543945
371	0.6237487793
372	0.6237422485
373	0.6237388306
374	0.6237328491
375	0.6237296143
376	0.6237288208
377	0.6237208252
378	0.6237154541
379	0.6237164307
380	0.6237124023
381	0.6237093506
382	0.6237036133
383	0.6236982422
384	0.6236950073
385	0.6236882324
386	0.6236875
387	0.6236826782
388	0.6236802979
389	0.6236785889
390	0.6236705933
391	0.6236691895
392	0.6236675415
393	0.6236688232
394	0.6236633301
395	0.6236568604
396	0.6236552734
397	0.6236543579
398	0.6236521606
399	0.6236474609
400	0.6236416016
401	0.6236391602
402	0.6236395264
403	0.6236330566
404	0.6236292725
405	0.6236257324
406	0.6236226807
407	0.6236191406
408	0.6236153564
409	0.6236115723
410	0.6236095581
411	0.6236083984
412	0.6236038208
413	0.6236026611
414	0.6236002197
415	0.6235958252
416	0.6235936279
417	0.6235895996
418	0.6235863037
419	0.6235834351
420	0.6235783691
421	0.6235770874
422	0.623576416
423	0.6235689087
424	0.6235670166
425	0.6235617676
426	0.6235587158
427	0.6235592041
428	0.6235560303
429	0.623553772
430	0.623550415
431	0.6235491943
432	0.6235487061
433	0.6235446777
434	0.6235423584
435	0.6235393677
436	0.6235354004
437	0.6235333862
438	0.6235288086
439	0.6235296021
440	0.6235255127
441	0.6235238037
442	0.6235200195
443	0.6235192261
444	0.6235175171
445	0.6235184326
446	0.6235154419
447	0.6235136719
448	0.6235105591
449	0.6235080566
450	0.6235067749
451	0.6235070801
452	0.6235032959
453	0.6235033569
454	0.6235029297
455	0.6234975586
456	0.6234978027
457	0.6234946289
458	0.6234938354
459	0.6234903564
460	0.6234901123
461	0.6234860229
462	0.6234850464
463	0.623484375
464	0.6234830322
465	0.6234813232
466	0.6234796143
467	0.6234782715
468	0.6234780273
469	0.6234744873
470	0.6234736328
471	0.6234711914
472	0.6234662476
473	0.6234683838
474	0.6234656982
475	0.6234636841
476	0.6234616699
477	0.6234594727
478	0.6234586182
479	0.6234556885
480	0.6234559326
481	0.6234554443
482	0.6234538574
483	0.6234518433
484	0.6234503784
485	0.6234480591
486	0.6234477539
487	0.623447876
488	0.6234466553
489	0.6234443359
490	0.6234425049
491	0.6234404297
492	0.6234378662
493	0.6234396973
494	0.6234366455
495	0.6234381104
496	0.6234332275
497	0.623435791
498	0.623432373
499	0.6234328613
500	0.6234311523
501	0.6234314575
502	0.6234307861
503	0.623427063
504	0.6234251709
505	0.6234265137
506	0.6234257813
507	0.6234238281
508	0.6234239502
509	0.6234240723
510	0.6234223633
511	0.6234205322
512	0.6234165649
513	0.6234185791
514	0.6234165649
515	0.6234141846
516	0.6234155273
517	0.6234134521
518	0.6234120483
519	0.6234094238
520	0.6234100342
521	0.6234085693
522	0.6234052734
523	0.6234046631
524	0.62340448
525	0.6234049683
526	0.6234044189
527	0.6234043579
528	0.6234007568
529	0.6234014282
530	0.6233998413
531	0.6234008179
532	0.6234017334
533	0.6233986206
534	0.6233977051
535	0.6233965454
536	0.6233935547
537	0.6233952637
538	0.6233931274
539	0.6233925171
540	0.6233890381
541	0.6233902588
542	0.6233886719
543	0.623388916
544	0.6233879395
545	0.6233875732
546	0.6233878174
547	0.6233864136
548	0.6233868408
549	0.6233842773
550	0.6233848267
551	0.6233851318
552	0.6233833008
553	0.6233817139
554	0.6233796387
555	0.6233807373
556	0.6233793945
557	0.6233794556
558	0.6233766479
559	0.6233771973
560	0.6233766479
561	0.6233748779
562	0.6233753052
563	0.6233758545
564	0.6233720703
565	0.6233730469
566	0.6233740234
567	0.6233705444
568	0.6233710327
569	0.6233710327
570	0.6233708496
571	0.6233726196
572	0.6233679199
573	0.6233673706
574	0.6233688965
575	0.6233673096
576	0.623366333
577	0.6233661499
578	0.6233676758
579	0.6233631592
580	0.6233644409
581	0.6233642578
582	0.6233641357
583	0.6233636475
584	0.6233618164
585	0.6233605957
586	0.6233621826
587	0.6233592529
588	0.6233574219
589	0.6233598022
590	0.623359375
591	0.6233557129
592	0.6233567505
593	0.6233551636
594	0.6233574829
595	0.6233554688
596	0.6233546143
597	0.623354126
598	0.6233547363
599	0.623354126
600	0.6233526611
601	0.6233530273
602	0.6233536377
603	0.623352356
604	0.6233511963
605	0.6233522949
606	0.6233485107
607	0.6233496094
608	0.6233482666
609	0.6233479614
610	0.6233467407
611	0.6233457031
612	0.6233457031
613	0.6233447266
614	0.6233460083
615	0.6233449707
616	0.6233439331
617	0.6233417358
618	0.6233449097
619	0.6233438721
620	0.6233433838
621	0.6233418579
622	0.6233427734
623	0.6233425293
624	0.6233415527
625	0.6233399048
626	0.6233374634
627	0.6233389893
628	0.623338501
629	0.6233371582
630	0.6233358154
631	0.623336853
632	0.6233352051
633	0.623338501
634	0.6233373413
635	0.6233363037
636	0.6233366699
637	0.623336792
638	0.6233338013
639	0.6233336182
640	0.6233349609
641	0.6233358154
642	0.6233341064
643	0.6233327026
644	0.6233311768
645	0.6233338623
646	0.6233311768
647	0.6233317261
648	0.6233318481
649	0.6233309326
650	0.6233311768
651	0.623331543
652	0.623329895
653	0.6233295898
654	0.6233294067
655	0.623329895
656	0.6233304443
657	0.6233297119
658	0.623329834
659	0.6233270264
660	0.6233253784
661	0.6233253784
662	0.6233255615
663	0.6233280029
664	0.6233272705
665	0.6233278198
666	0.6233249512
667	0.6233254395
668	0.623324585
669	0.6233237305
670	0.6233270264
671	0.6233237305
672	0.6233231201
673	0.6233238525
674	0.6233239746
675	0.6233237305
676	0.6233249512
677	0.6233227539
678	0.623322998
679	0.6233244019
680	0.623322937
681	0.6233214111
682	0.6233245239
683	0.623322998
684	0.6233204346
685	0.6233231201
686	0.6233220215
687	0.6233201904
688	0.6233218994
689	0.6233231201
690	0.6233204346
691	0.6233216553
692	0.6233212891
693	0.6233188477
694	0.6233189087
695	0.6233197021
696	0.6233184814
697	0.6233203125
698	0.6233183594
699	0.6233208008
700	0.6233189697
701	0.6233180542
702	0.6233192139
703	0.6233201904
704	0.6233204346
705	0.6233178711
706	0.6233182373
707	0.6233173828
708	0.6233151245
709	0.6233156128
710	0.6233158569
711	0.6233158569
712	0.6233172607
713	0.6233147583
714	0.6233148193
715	0.6233141479
716	0.6233157349
717	0.6233137817
718	0.6233138428
719	0.623312439
720	0.6233131714
721	0.6233118286
722	0.6233129883
723	0.6233122559
724	0.6233123779
725	0.6233114014
726	0.6233098145
727	0.6233103638
728	0.6233122559
729	0.6233118286
730	0.6233125
731	0.6233112793
732	0.62331073
733	0.6233092041
734	0.6233115234
735	0.6233115845
736	0.6233086548
737	0.6233108521
738	0.6233087769
739	0.6233082886
740	0.623309082
741	0.6233099976
742	0.6233068848
743	0.6233071289
744	0.6233103638
745	0.623309082
746	0.6233093872
747	0.6233095093
748	0.6233076172
749	0.6233076172
750	0.6233088989
751	0.6233102417
752	0.6233067017
753	0.6233067017
754	0.6233067017
755	0.6233066406
756	0.6233065796
757	0.6233060303
758	0.6233059082
759	0.6233070679
760	0.6233078613
761	0.623305603
762	0.6233048096
763	0.6233048096
764	0.6233046875
765	0.6233042603
766	0.6233043213
767	0.6233040161
768	0.6233035889
769	0.6233050537
770	0.6233057251
771	0.6233036499
772	0.6233043213
773	0.6233029175
774	0.6233018799
775	0.6233050537
776	0.6233026123
777	0.6233039551
778	0.6233051147
779	0.6233058472
780	0.6233023682
781	0.6233026123
782	0.6233026123
783	0.6233024292
784	0.6233030396
785	0.6233050537
786	0.623302124
787	0.6233030396
788	0.6233026123
789	0.6233027344
790	0.6233040771
791	0.6233045654
792	0.6233045654
793	0.6233027344
794	0.6233013306
795	0.6233012695
796	0.623302063
797	0.6233035278
798	0.6233033447
799	0.6233028564
800	0.6233016357
801	0.6233037109
802	0.6233007202
803	0.623302002
804	0.6233007202
805	0.6232994385
806	0.6233017578
807	0.6233005981
808	0.623300415
809	0.6233015747
810	0.623302124
811	0.6233015137
812	0.6233012695
813	0.6233024902
814	0.6232976685
815	0.6232984619
816	0.6232984619
817	0.6232994385
818	0.6233012695
819	0.6232994385
820	0.6232990723
821	0.6232993774
822	0.6232991943
823	0.623296875
824	0.623296875
825	0.623296875
826	0.623296875
827	0.623296875
828	0.623296875
829	0.6232993164
830	0.6232995605
831	0.6232989502
832	0.6232992554
833	0.6232984619
834	0.6232988281
835	0.6233000488
836	0.6232966919
837	0.6232966919
838	0.6232992554
839	0.6232989502
840	0.623300293
841	0.6232973022
842	0.6232978516
843	0.6232976074
844	0.6232971191
845	0.6232981567
846	0.6232983398
847	0.6232982788
848	0.6232969971
849	0.6232971191
850	0.6232997437
851	0.6232979736
852	0.6232965088
853	0.6232985229
854	0.6232978516
855	0.6232958374
856	0.6232977295
857	0.6232976685
858	0.6232974854
859	0.6232944336
860	0.6232944336
861	0.6232944336
862	0.6232944336
863	0.6232944336
864	0.6232944336
865	0.6232944946
866	0.6232944946
867	0.6232944946
868	0.6232950439
869	0.6232972412
870	0.6232949219
871	0.6232949219
872	0.623296875
873	0.6232966919
874	0.6232979126
875	0.6232962646
876	0.6232962036
877	0.6232955933
878	0.6232966309
879	0.6232962646
880	0.6232950439
881	0.6232958374
882	0.6232971191
883	0.6232941284
884	0.6232943726
885	0.6232965698
886	0.6232937622
887	0.6232938232
888	0.6232962036
889	0.6232940674
890	0.6232949219
891	0.6232962646
892	0.6232938232
893	0.6232938232
894	0.6232928467
895	0.6232930908
896	0.6232954102
897	0.6232952881
898	0.6232944946
899	0.6232952881
900	0.6232929687
901	0.6232953491
902	0.6232961426
903	0.6232932129
904	0.6232932129
905	0.6232938232
906	0.6232949219
907	0.6232912598
908	0.6232912598
909	0.6232912598
910	0.6232912598
911	0.6232912598
912	0.6232912598
913	0.6232912598
914	0.6232912598
915	0.6232912598
916	0.6232912598
917	0.6232912598
918	0.6232912598
919	0.6232912598
920	0.6232912598
921	0.6232912598
922	0.6232911987
923	0.6232911987
924	0.6232911987
925	0.6232911987
926	0.6232911987
927	0.6232911987
928	0.6232911987
929	0.6232911987
930	0.6232911987
931	0.6232911987
932	0.6232911987
933	0.6232911987
934	0.6232939453
935	0.6232939453
936	0.6232938232
937	0.6232938232
938	0.623293396
939	0.623295105
940	0.6232935791
941	0.6232955322
942	0.6232956543
943	0.6232943115
944	0.623293335
945	0.6232923584
946	0.6232923584
947	0.6232940674
948	0.6232918701
949	0.6232918701
950	0.6232918701
951	0.6232918701
952	0.6232918701
953	0.6232918701
954	0.6232918701
955	0.6232918701
956	0.6232922363
957	0.6232948608
958	0.623293457
959	0.6232930298
960	0.6232930298
961	0.6232930298
962	0.6232918701
963	0.6232918701
964	0.6232918701
965	0.6232918701
966	0.6232918701
967	0.6232918701
968	0.6232918701
969	0.6232918701
970	0.6232938232
971	0.6232926636
972	0.6232924805
973	0.6232913208
974	0.6232928467
975	0.6232932739
976	0.6232932739
977	0.6232932739
978	0.6232932739
979	0.6232943115
980	0.6232913818
981	0.6232926636
982	0.6232937012
983	0.623293396
984	0.6232943726
985	0.6232928467
986	0.6232915649
987	0.6232915649
988	0.6232915039
989	0.6232915649
990	0.6232924194
991	0.6232929687
992	0.6232927246
993	0.6232918091
994	0.623291626
995	0.623295166
996	0.6232930908
997	0.6232937622
998	0.6232925415
999	0.6232926025
