Date,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,30 Yr
1990-01-02,7.83,7.89,7.81,7.87,7.90,7.87,7.98,7.94,8.00
1990-06-29,8.00,8.02,8.05,8.24,8.32,8.35,8.46,8.43,8.41
1990-12-31,6.63,6.73,6.82,7.15,7.40,7.68,8.00,8.08,8.26
